Cuenca;Estación;Fecha;Hora;Temperatura (°C);Temp Punto Rocio
84;193;27/08/2008;900;23.2;-9.0
84;193;27/08/2008;1000;24.0;-9.0
84;193;27/08/2008;1100;25.3;-9.0
84;193;27/08/2008;1200;25.8;-9.0
84;193;27/08/2008;1300;26.1;-9.0
84;193;27/08/2008;1400;25.8;-9.0
84;193;27/08/2008;1500;25.4;-9.0
84;193;27/08/2008;1600;23.4;-9.0
84;193;27/08/2008;1700;22.3;-9.0
84;193;27/08/2008;1800;21.3;-9.0
84;193;27/08/2008;1900;20.9;-9.0
84;193;27/08/2008;2000;20.4;-9.0
84;193;27/08/2008;2100;20.4;-9.0
84;193;27/08/2008;2200;20.4;-9.0
84;193;27/08/2008;2300;20.5;-9.0
84;193;27/08/2008;2400;20.3;-9.0
84;193;28/08/2008;100;20.1;-9.0
84;193;28/08/2008;200;20.0;-9.0
84;193;28/08/2008;300;19.6;-9.0
84;193;28/08/2008;400;19.3;-9.0
84;193;28/08/2008;500;19.1;-9.0
84;193;28/08/2008;600;18.8;-9.0
84;193;28/08/2008;700;19.7;-9.0
84;193;28/08/2008;800;20.5;-9.0
84;193;28/08/2008;900;21.7;-9.0
84;193;28/08/2008;1000;24.2;-9.0
84;193;28/08/2008;1100;24.3;-9.0
84;193;28/08/2008;1200;25.1;-9.0
84;193;28/08/2008;1300;25.1;-9.0
84;193;28/08/2008;1400;24.0;-9.0
84;193;28/08/2008;1500;20.9;-9.0
84;193;28/08/2008;1600;19.7;-9.0
84;193;28/08/2008;1700;19.3;-9.0
84;193;28/08/2008;1800;19.2;-9.0
84;193;28/08/2008;1900;19.4;-9.0
84;193;28/08/2008;2000;19.5;-9.0
84;193;28/08/2008;2100;19.2;-9.0
84;193;28/08/2008;2200;18.9;-9.0
84;193;28/08/2008;2300;18.5;-9.0
84;193;28/08/2008;2400;18.5;-9.0
84;193;29/08/2008;100;18.6;-9.0
84;193;29/08/2008;200;18.8;-9.0
84;193;29/08/2008;300;18.6;-9.0
84;193;29/08/2008;400;18.6;-9.0
84;193;29/08/2008;500;18.6;-9.0
84;193;29/08/2008;600;18.7;-9.0
84;193;29/08/2008;700;19.3;-9.0
84;193;29/08/2008;800;21.5;-9.0
84;193;29/08/2008;900;23.0;-9.0
84;193;29/08/2008;1000;23.7;-9.0
84;193;29/08/2008;1100;24.2;-9.0
84;193;29/08/2008;1200;24.2;-9.0
84;193;29/08/2008;1300;24.7;-9.0
84;193;29/08/2008;1400;23.7;-9.0
84;193;29/08/2008;1500;24.2;-9.0
84;193;29/08/2008;1600;23.1;-9.0
84;193;29/08/2008;1700;21.2;-9.0
84;193;29/08/2008;1800;20.1;-9.0
84;193;29/08/2008;1900;19.5;-9.0
84;193;29/08/2008;2000;19.3;-9.0
84;193;29/08/2008;2100;19.1;-9.0
84;193;29/08/2008;2200;19.3;-9.0
84;193;29/08/2008;2300;19.3;-9.0
84;193;29/08/2008;2400;19.4;-9.0
84;193;30/08/2008;100;19.4;-9.0
84;193;30/08/2008;200;19.4;-9.0
84;193;30/08/2008;300;19.1;-9.0
84;193;30/08/2008;400;19.2;-9.0
84;193;30/08/2008;500;19.0;-9.0
84;193;30/08/2008;600;18.7;-9.0
84;193;30/08/2008;700;19.4;-9.0
84;193;30/08/2008;800;21.1;-9.0
84;193;30/08/2008;900;23.0;-9.0
84;193;30/08/2008;1000;23.0;-9.0
84;193;30/08/2008;1100;23.4;-9.0
84;193;30/08/2008;1200;22.5;-9.0
84;193;30/08/2008;1300;20.9;-9.0
84;193;30/08/2008;1400;21.5;-9.0
84;193;30/08/2008;1500;22.1;-9.0
84;193;30/08/2008;1600;21.8;-9.0
84;193;30/08/2008;1700;20.2;-9.0
84;193;30/08/2008;1800;19.2;-9.0
84;193;30/08/2008;1900;19.2;-9.0
84;193;30/08/2008;2000;19.3;-9.0
84;193;30/08/2008;2100;19.5;-9.0
84;193;30/08/2008;2200;19.5;-9.0
84;193;30/08/2008;2300;19.2;-9.0
84;193;30/08/2008;2400;19.2;-9.0
84;193;31/08/2008;100;19.2;-9.0
84;193;31/08/2008;200;19.3;-9.0
84;193;31/08/2008;300;18.9;-9.0
84;193;31/08/2008;400;18.5;-9.0
84;193;31/08/2008;500;17.9;-9.0
84;193;31/08/2008;600;17.5;-9.0
84;193;31/08/2008;700;18.2;-9.0
84;193;31/08/2008;800;21.4;-9.0
84;193;31/08/2008;900;23.7;-9.0
84;193;31/08/2008;1000;24.0;-9.0
84;193;31/08/2008;1100;24.2;-9.0
84;193;31/08/2008;1200;24.9;-9.0
84;193;31/08/2008;1300;24.8;-9.0
84;193;31/08/2008;1400;24.9;-9.0
84;193;31/08/2008;1500;24.4;-9.0
84;193;31/08/2008;1600;23.5;-9.0
84;193;31/08/2008;1700;23.1;-9.0
84;193;31/08/2008;1800;21.3;-9.0
84;193;31/08/2008;1900;20.5;-9.0
84;193;31/08/2008;2000;20.0;-9.0
84;193;31/08/2008;2100;19.8;-9.0
84;193;31/08/2008;2200;19.7;-9.0
84;193;31/08/2008;2300;19.9;-9.0
84;193;31/08/2008;2400;19.9;-9.0
84;193;01/09/2008;100;19.6;-9.0
84;193;01/09/2008;200;19.6;-9.0
84;193;01/09/2008;300;19.6;-9.0
84;193;01/09/2008;400;19.8;-9.0
84;193;01/09/2008;500;19.9;-9.0
84;193;01/09/2008;600;19.9;-9.0
84;193;01/09/2008;700;20.5;-9.0
84;193;01/09/2008;800;22.6;-9.0
84;193;01/09/2008;900;22.9;-9.0
84;193;01/09/2008;1000;24.0;-9.0
84;193;01/09/2008;1100;24.9;-9.0
84;193;01/09/2008;1200;25.5;-9.0
84;193;01/09/2008;1300;25.2;-9.0
84;193;01/09/2008;1400;23.5;-9.0
84;193;01/09/2008;1500;21.2;-9.0
84;193;01/09/2008;1600;20.0;-9.0
84;193;01/09/2008;1700;19.3;-9.0
84;193;01/09/2008;1800;19.5;-9.0
84;193;01/09/2008;1900;19.6;-9.0
84;193;01/09/2008;2000;19.1;-9.0
84;193;01/09/2008;2100;19.1;-9.0
84;193;01/09/2008;2200;19.2;-9.0
84;193;01/09/2008;2300;19.0;-9.0
84;193;01/09/2008;2400;18.8;-9.0
84;193;02/09/2008;100;18.8;-9.0
84;193;02/09/2008;200;18.8;-9.0
84;193;02/09/2008;300;18.4;-9.0
84;193;02/09/2008;400;18.5;-9.0
84;193;02/09/2008;500;18.7;-9.0
84;193;02/09/2008;600;18.9;-9.0
84;193;02/09/2008;700;19.8;-9.0
84;193;02/09/2008;800;21.9;-9.0
84;193;02/09/2008;900;23.8;-9.0
84;193;02/09/2008;1000;24.4;-9.0
84;193;02/09/2008;1100;24.6;-9.0
84;193;02/09/2008;1200;24.9;-9.0
84;193;02/09/2008;1300;25.7;-9.0
84;193;02/09/2008;1400;24.4;-9.0
84;193;02/09/2008;1500;22.6;-9.0
84;193;02/09/2008;1600;21.6;-9.0
84;193;02/09/2008;1700;21.0;-9.0
84;193;02/09/2008;1800;20.8;-9.0
84;193;02/09/2008;1900;20.2;-9.0
84;193;02/09/2008;2000;19.9;-9.0
84;193;02/09/2008;2100;19.8;-9.0
84;193;02/09/2008;2200;19.7;-9.0
84;193;02/09/2008;2300;19.5;-9.0
84;193;02/09/2008;2400;19.5;-9.0
84;193;03/09/2008;100;19.5;-9.0
84;193;03/09/2008;200;19.4;-9.0
84;193;03/09/2008;300;19.1;-9.0
84;193;03/09/2008;400;19.0;-9.0
84;193;03/09/2008;500;19.1;-9.0
84;193;03/09/2008;600;19.1;-9.0
84;193;03/09/2008;700;19.4;-9.0
84;193;03/09/2008;800;20.3;-9.0
84;193;03/09/2008;900;21.4;-9.0
84;193;03/09/2008;1000;22.0;-9.0
84;193;03/09/2008;1100;22.7;-9.0
84;193;03/09/2008;1200;21.2;-9.0
84;193;03/09/2008;1300;23.3;-9.0
84;193;03/09/2008;1400;23.8;-9.0
84;193;03/09/2008;1500;21.5;-9.0
84;193;03/09/2008;1600;19.6;-9.0
84;193;03/09/2008;1700;19.7;-9.0
84;193;03/09/2008;1800;20.1;-9.0
84;193;03/09/2008;1900;20.0;-9.0
84;193;03/09/2008;2000;19.8;-9.0
84;193;03/09/2008;2100;19.2;-9.0
84;193;03/09/2008;2200;19.5;-9.0
84;193;03/09/2008;2300;19.3;-9.0
84;193;03/09/2008;2400;19.4;-9.0
84;193;04/09/2008;100;19.3;-9.0
84;193;04/09/2008;200;19.0;-9.0
84;193;04/09/2008;300;19.0;-9.0
84;193;04/09/2008;400;19.0;-9.0
84;193;04/09/2008;500;19.1;-9.0
84;193;04/09/2008;600;19.2;-9.0
84;193;04/09/2008;700;19.7;-9.0
84;193;04/09/2008;800;20.4;-9.0
84;193;04/09/2008;900;20.9;-9.0
84;193;04/09/2008;1000;20.9;-9.0
84;193;04/09/2008;1100;20.8;-9.0
84;193;04/09/2008;1200;21.4;-9.0
84;193;04/09/2008;1300;21.4;-9.0
84;193;04/09/2008;1400;19.9;-9.0
84;193;04/09/2008;1500;20.6;-9.0
84;193;04/09/2008;1600;21.3;-9.0
84;193;04/09/2008;1700;20.3;-9.0
84;193;04/09/2008;1800;20.0;-9.0
84;193;04/09/2008;1900;19.4;-9.0
84;193;04/09/2008;2000;19.2;-9.0
84;193;04/09/2008;2100;19.1;-9.0
84;193;04/09/2008;2200;18.7;-9.0
84;193;04/09/2008;2300;18.6;-9.0
84;193;04/09/2008;2400;18.6;-9.0
84;193;05/09/2008;100;18.7;-9.0
84;193;05/09/2008;200;18.6;-9.0
84;193;05/09/2008;300;18.5;-9.0
84;193;05/09/2008;400;18.5;-9.0
84;193;05/09/2008;500;18.5;-9.0
84;193;05/09/2008;600;18.5;-9.0
84;193;05/09/2008;700;19.0;-9.0
84;193;05/09/2008;800;20.2;-9.0
84;193;05/09/2008;900;23.0;-9.0
84;193;05/09/2008;1000;24.7;-9.0
84;193;05/09/2008;1100;25.1;-9.0
84;193;05/09/2008;1200;25.1;-9.0
84;193;05/09/2008;1300;24.9;-9.0
84;193;05/09/2008;1400;24.9;-9.0
84;193;05/09/2008;1500;23.1;-9.0
84;193;05/09/2008;1600;20.4;-9.0
84;193;05/09/2008;1700;19.9;-9.0
84;193;05/09/2008;1800;19.8;-9.0
84;193;05/09/2008;1900;19.7;-9.0
84;193;05/09/2008;2000;19.5;-9.0
84;193;05/09/2008;2100;19.6;-9.0
84;193;05/09/2008;2200;19.6;-9.0
84;193;05/09/2008;2300;19.5;-9.0
84;193;05/09/2008;2400;19.0;-9.0
84;193;06/09/2008;100;19.2;-9.0
84;193;06/09/2008;200;19.2;-9.0
84;193;06/09/2008;300;18.9;-9.0
84;193;06/09/2008;400;19.2;-9.0
84;193;06/09/2008;500;19.7;-9.0
84;193;06/09/2008;600;20.2;-9.0
84;193;06/09/2008;700;21.3;-9.0
84;193;06/09/2008;800;22.7;-9.0
84;193;06/09/2008;900;24.8;-9.0
84;193;06/09/2008;1000;26.2;-9.0
84;193;06/09/2008;1100;26.5;-9.0
84;193;06/09/2008;1200;27.3;-9.0
84;193;06/09/2008;1300;23.5;-9.0
84;193;06/09/2008;1400;19.7;-9.0
84;193;06/09/2008;1500;19.7;-9.0
84;193;06/09/2008;1600;22.4;-9.0
84;193;06/09/2008;1700;22.3;-9.0
84;193;06/09/2008;1800;21.0;-9.0
84;193;06/09/2008;1900;20.6;-9.0
84;193;06/09/2008;2000;19.9;-9.0
84;193;06/09/2008;2100;20.6;-9.0
84;193;06/09/2008;2200;20.8;-9.0
84;193;06/09/2008;2300;20.5;-9.0
84;193;06/09/2008;2400;20.2;-9.0
84;193;07/09/2008;100;20.3;-9.0
84;193;07/09/2008;200;19.7;-9.0
84;193;07/09/2008;300;19.8;-9.0
84;193;07/09/2008;400;20.1;-9.0
84;193;07/09/2008;500;19.6;-9.0
84;193;07/09/2008;600;19.4;-9.0
84;193;07/09/2008;700;20.7;-9.0
84;193;07/09/2008;800;22.7;-9.0
84;193;07/09/2008;900;24.4;-9.0
84;193;07/09/2008;1000;25.5;-9.0
84;193;07/09/2008;1100;26.7;-9.0
84;193;07/09/2008;1200;27.8;-9.0
84;193;07/09/2008;1300;28.4;-9.0
84;193;07/09/2008;1400;28.8;-9.0
84;193;07/09/2008;1500;27.4;-9.0
84;193;07/09/2008;1600;25.7;-9.0
84;193;07/09/2008;1700;20.9;-9.0
84;193;07/09/2008;1800;19.8;-9.0
84;193;07/09/2008;1900;20.3;-9.0
84;193;07/09/2008;2000;20.7;-9.0
84;193;07/09/2008;2100;21.4;-9.0
84;193;07/09/2008;2200;21.2;-9.0
84;193;07/09/2008;2300;21.0;-9.0
84;193;07/09/2008;2400;20.9;-9.0
84;193;08/09/2008;100;20.7;-9.0
84;193;08/09/2008;200;20.1;-9.0
84;193;08/09/2008;300;19.9;-9.0
84;193;08/09/2008;400;20.1;-9.0
84;193;08/09/2008;500;19.9;-9.0
84;193;08/09/2008;600;19.8;-9.0
84;193;08/09/2008;700;20.7;-9.0
84;193;08/09/2008;800;23.4;-9.0
84;193;08/09/2008;900;25.4;-9.0
84;193;08/09/2008;1000;26.8;-9.0
84;193;08/09/2008;1100;28.3;-9.0
84;193;08/09/2008;1200;28.5;-9.0
84;193;08/09/2008;1300;27.6;-9.0
84;193;08/09/2008;1400;23.0;-9.0
84;193;08/09/2008;1500;19.2;-9.0
84;193;08/09/2008;1600;19.8;-9.0
84;193;08/09/2008;1700;20.2;-9.0
84;193;08/09/2008;1800;20.1;-9.0
84;193;08/09/2008;1900;20.4;-9.0
84;193;08/09/2008;2000;20.3;-9.0
84;193;08/09/2008;2100;19.6;-9.0
84;193;08/09/2008;2200;19.4;-9.0
84;193;08/09/2008;2300;20.1;-9.0
84;193;08/09/2008;2400;20.3;-9.0
84;193;09/09/2008;100;20.3;-9.0
84;193;09/09/2008;200;20.3;-9.0
84;193;09/09/2008;300;20.3;-9.0
84;193;09/09/2008;400;19.5;-9.0
84;193;09/09/2008;500;18.7;-9.0
84;193;09/09/2008;600;18.3;-9.0
84;193;09/09/2008;700;19.1;-9.0
84;193;09/09/2008;800;22.6;-9.0
84;193;09/09/2008;900;24.0;-9.0
84;193;09/09/2008;1000;24.6;-9.0
84;193;09/09/2008;1100;25.4;-9.0
84;193;09/09/2008;1200;26.0;-9.0
84;193;09/09/2008;1300;24.4;-9.0
84;193;09/09/2008;1400;22.0;-9.0
84;193;09/09/2008;1500;21.3;-9.0
84;193;09/09/2008;1600;20.5;-9.0
84;193;09/09/2008;1700;19.8;-9.0
84;193;09/09/2008;1800;19.8;-9.0
84;193;09/09/2008;1900;19.9;-9.0
84;193;09/09/2008;2000;19.2;-9.0
84;193;09/09/2008;2100;19.3;-9.0
84;193;09/09/2008;2200;19.1;-9.0
84;193;09/09/2008;2300;19.0;-9.0
84;193;09/09/2008;2400;18.8;-9.0
84;193;10/09/2008;100;19.0;-9.0
84;193;10/09/2008;200;18.2;-9.0
84;193;10/09/2008;300;17.6;-9.0
84;193;10/09/2008;400;17.3;-9.0
84;193;10/09/2008;500;16.9;-9.0
84;193;10/09/2008;600;17.2;-9.0
84;193;10/09/2008;700;19.1;-9.0
84;193;10/09/2008;800;21.5;-9.0
84;193;10/09/2008;900;23.4;-9.0
84;193;10/09/2008;1000;24.7;-9.0
84;193;10/09/2008;1100;25.4;-9.0
84;193;10/09/2008;1200;25.8;-9.0
84;193;10/09/2008;1300;26.0;-9.0
84;193;10/09/2008;1400;26.6;-9.0
84;193;10/09/2008;1500;25.2;-9.0
84;193;10/09/2008;1600;23.9;-9.0
84;193;10/09/2008;1700;22.7;-9.0
84;193;10/09/2008;1800;21.2;-9.0
84;193;10/09/2008;1900;18.9;-9.0
84;193;10/09/2008;2000;19.2;-9.0
84;193;10/09/2008;2100;19.8;-9.0
84;193;10/09/2008;2200;19.7;-9.0
84;193;10/09/2008;2300;19.5;-9.0
84;193;10/09/2008;2400;18.8;-9.0
84;193;11/09/2008;100;18.4;-9.0
84;193;11/09/2008;200;18.4;-9.0
84;193;11/09/2008;300;18.0;-9.0
84;193;11/09/2008;400;17.6;-9.0
84;193;11/09/2008;500;17.4;-9.0
84;193;11/09/2008;600;16.9;-9.0
84;193;11/09/2008;700;19.2;-9.0
84;193;11/09/2008;800;22.8;-9.0
84;193;11/09/2008;900;25.0;-9.0
84;193;11/09/2008;1000;26.0;-9.0
84;193;11/09/2008;1100;27.1;-9.0
84;193;11/09/2008;1200;25.9;-9.0
84;193;11/09/2008;1300;25.3;-9.0
84;193;11/09/2008;1400;24.7;-9.0
84;193;11/09/2008;1500;24.4;-9.0
84;193;11/09/2008;1600;21.3;-9.0
84;193;11/09/2008;1700;21.2;-9.0
84;193;11/09/2008;1800;21.4;-9.0
84;193;11/09/2008;1900;20.6;-9.0
84;193;11/09/2008;2000;20.4;-9.0
84;193;11/09/2008;2100;19.3;-9.0
84;193;11/09/2008;2200;20.2;-9.0
84;193;11/09/2008;2300;20.8;-9.0
84;193;11/09/2008;2400;20.8;-9.0
84;193;12/09/2008;100;21.0;-9.0
84;193;12/09/2008;200;20.2;-9.0
84;193;12/09/2008;300;19.7;-9.0
84;193;12/09/2008;400;19.5;-9.0
84;193;12/09/2008;500;19.9;-9.0
84;193;12/09/2008;600;20.1;-9.0
84;193;12/09/2008;700;21.5;-9.0
84;193;12/09/2008;800;23.5;-9.0
84;193;12/09/2008;900;24.8;-9.0
84;193;12/09/2008;1000;26.0;-9.0
84;193;12/09/2008;1100;27.3;-9.0
84;193;12/09/2008;1200;28.7;-9.0
84;193;12/09/2008;1300;26.8;-9.0
84;193;12/09/2008;1400;26.3;-9.0
84;193;12/09/2008;1500;25.7;-9.0
84;193;12/09/2008;1600;25.0;-9.0
84;193;12/09/2008;1700;23.6;-9.0
84;193;12/09/2008;1800;22.2;-9.0
84;193;12/09/2008;1900;21.8;-9.0
84;193;12/09/2008;2000;21.7;-9.0
84;193;12/09/2008;2100;21.4;-9.0
84;193;12/09/2008;2200;20.2;-9.0
84;193;12/09/2008;2300;21.1;-9.0
84;193;12/09/2008;2400;21.1;-9.0
84;193;13/09/2008;100;21.0;-9.0
84;193;13/09/2008;200;20.4;-9.0
84;193;13/09/2008;300;19.3;-9.0
84;193;13/09/2008;400;18.6;-9.0
84;193;13/09/2008;500;19.4;-9.0
84;193;13/09/2008;600;20.1;-9.0
84;193;13/09/2008;700;21.6;-9.0
84;193;13/09/2008;800;23.4;-9.0
84;193;13/09/2008;900;24.8;-9.0
84;193;13/09/2008;1000;26.5;-9.0
84;193;13/09/2008;1100;26.8;-9.0
84;193;13/09/2008;1200;27.9;-9.0
84;193;13/09/2008;1300;27.3;-9.0
84;193;13/09/2008;1400;26.2;-9.0
84;193;13/09/2008;1500;24.1;-9.0
84;193;13/09/2008;1600;23.0;-9.0
84;193;13/09/2008;1700;21.9;-9.0
84;193;13/09/2008;1800;20.8;-9.0
84;193;13/09/2008;1900;20.4;-9.0
84;193;13/09/2008;2000;21.3;-9.0
84;193;13/09/2008;2100;22.1;-9.0
84;193;13/09/2008;2200;21.9;-9.0
84;193;13/09/2008;2300;21.8;-9.0
84;193;13/09/2008;2400;20.7;-9.0
84;193;14/09/2008;100;20.0;-9.0
84;193;14/09/2008;200;19.6;-9.0
84;193;14/09/2008;300;19.3;-9.0
84;193;14/09/2008;400;19.1;-9.0
84;193;14/09/2008;500;19.1;-9.0
84;193;14/09/2008;600;19.1;-9.0
84;193;14/09/2008;700;20.4;-9.0
84;193;14/09/2008;800;23.8;-9.0
84;193;14/09/2008;900;25.0;-9.0
84;193;14/09/2008;1000;25.8;-9.0
84;193;14/09/2008;1100;26.2;-9.0
84;193;14/09/2008;1200;26.4;-9.0
84;193;14/09/2008;1300;26.6;-9.0
84;193;14/09/2008;1400;25.7;-9.0
84;193;14/09/2008;1500;23.8;-9.0
84;193;14/09/2008;1600;21.7;-9.0
84;193;14/09/2008;1700;20.7;-9.0
84;193;14/09/2008;1800;20.4;-9.0
84;193;14/09/2008;1900;20.3;-9.0
84;193;14/09/2008;2000;20.2;-9.0
84;193;14/09/2008;2100;20.5;-9.0
84;193;14/09/2008;2200;20.0;-9.0
84;193;14/09/2008;2300;19.6;-9.0
84;193;14/09/2008;2400;19.4;-9.0
84;193;15/09/2008;100;20.3;-9.0
84;193;15/09/2008;200;20.5;-9.0
84;193;15/09/2008;300;20.5;-9.0
84;193;15/09/2008;400;20.5;-9.0
84;193;15/09/2008;500;20.5;-9.0
84;193;15/09/2008;600;20.3;-9.0
84;193;15/09/2008;700;21.6;-9.0
84;193;15/09/2008;800;23.3;-9.0
84;193;15/09/2008;900;24.9;-9.0
84;193;15/09/2008;1000;24.8;-9.0
84;193;15/09/2008;1100;25.4;-9.0
84;193;15/09/2008;1200;26.2;-9.0
84;193;15/09/2008;1300;25.4;-9.0
84;193;15/09/2008;1400;25.6;-9.0
84;193;15/09/2008;1500;21.8;-9.0
84;193;15/09/2008;1600;22.6;-9.0
84;193;15/09/2008;1700;22.5;-9.0
84;193;15/09/2008;1800;21.6;-9.0
84;193;15/09/2008;1900;21.3;-9.0
84;193;15/09/2008;2000;21.2;-9.0
84;193;15/09/2008;2100;21.1;-9.0
84;193;15/09/2008;2200;20.9;-9.0
84;193;15/09/2008;2300;20.6;-9.0
84;193;15/09/2008;2400;20.1;-9.0
84;193;16/09/2008;100;19.9;-9.0
84;193;16/09/2008;200;19.7;-9.0
84;193;16/09/2008;300;19.3;-9.0
84;193;16/09/2008;400;18.9;-9.0
84;193;16/09/2008;500;18.8;-9.0
84;193;16/09/2008;600;18.4;-9.0
84;193;16/09/2008;700;19.5;-9.0
84;193;16/09/2008;800;22.2;-9.0
84;193;16/09/2008;900;23.6;-9.0
84;193;16/09/2008;1000;25.4;-9.0
84;193;16/09/2008;1100;27.0;-9.0
84;193;16/09/2008;1200;26.1;-9.0
84;193;16/09/2008;1300;25.0;-9.0
84;193;16/09/2008;1400;25.8;-9.0
84;193;16/09/2008;1500;25.6;-9.0
84;193;16/09/2008;1600;23.7;-9.0
84;193;16/09/2008;1700;21.3;-9.0
84;193;16/09/2008;1800;20.5;-9.0
84;193;16/09/2008;1900;21.1;-9.0
84;193;16/09/2008;2000;20.9;-9.0
84;193;16/09/2008;2100;21.0;-9.0
84;193;16/09/2008;2200;20.1;-9.0
84;193;16/09/2008;2300;19.3;-9.0
84;193;16/09/2008;2400;19.5;-9.0
84;193;17/09/2008;100;19.8;-9.0
84;193;17/09/2008;200;19.9;-9.0
84;193;17/09/2008;300;19.6;-9.0
84;193;17/09/2008;400;19.0;-9.0
84;193;17/09/2008;500;18.3;-9.0
84;193;17/09/2008;600;17.6;-9.0
84;193;17/09/2008;700;18.9;-9.0
84;193;17/09/2008;800;22.4;-9.0
84;193;17/09/2008;900;24.8;-9.0
84;193;17/09/2008;1000;25.2;-9.0
84;193;17/09/2008;1100;25.0;-9.0
84;193;17/09/2008;1200;24.4;-9.0
84;193;17/09/2008;1300;23.8;-9.0
84;193;17/09/2008;1400;22.1;-9.0
84;193;17/09/2008;1500;20.8;-9.0
84;193;17/09/2008;1600;20.3;-9.0
84;193;17/09/2008;1700;19.9;-9.0
84;193;17/09/2008;1800;19.8;-9.0
84;193;17/09/2008;1900;19.6;-9.0
84;193;17/09/2008;2000;19.5;-9.0
84;193;17/09/2008;2100;19.5;-9.0
84;193;17/09/2008;2200;19.6;-9.0
84;193;17/09/2008;2300;19.6;-9.0
84;193;17/09/2008;2400;19.7;-9.0
84;193;18/09/2008;100;19.5;-9.0
84;193;18/09/2008;200;19.4;-9.0
84;193;18/09/2008;300;19.1;-9.0
84;193;18/09/2008;400;19.0;-9.0
84;193;18/09/2008;500;19.0;-9.0
84;193;18/09/2008;600;18.9;-9.0
84;193;18/09/2008;700;19.2;-9.0
84;193;18/09/2008;800;20.4;-9.0
84;193;18/09/2008;900;22.5;-9.0
84;193;18/09/2008;1000;23.8;-9.0
84;193;18/09/2008;1100;24.1;-9.0
84;193;18/09/2008;1200;24.6;-9.0
84;193;18/09/2008;1300;25.2;-9.0
84;193;18/09/2008;1400;25.1;-9.0
84;193;18/09/2008;1500;24.1;-9.0
84;193;18/09/2008;1600;22.8;-9.0
84;193;18/09/2008;1700;22.0;-9.0
84;193;18/09/2008;1800;21.3;-9.0
84;193;18/09/2008;1900;21.0;-9.0
84;193;18/09/2008;2000;20.9;-9.0
84;193;18/09/2008;2100;20.6;-9.0
84;193;18/09/2008;2200;20.2;-9.0
84;193;18/09/2008;2300;20.2;-9.0
84;193;18/09/2008;2400;20.3;-9.0
84;193;19/09/2008;100;20.1;-9.0
84;193;19/09/2008;200;19.8;-9.0
84;193;19/09/2008;300;19.7;-9.0
84;193;19/09/2008;400;19.7;-9.0
84;193;19/09/2008;500;19.6;-9.0
84;193;19/09/2008;600;19.8;-9.0
84;193;19/09/2008;700;20.1;-9.0
84;193;19/09/2008;800;20.7;-9.0
84;193;19/09/2008;900;23.1;-9.0
84;193;19/09/2008;1000;24.8;-9.0
84;193;19/09/2008;1100;23.6;-9.0
84;193;19/09/2008;1200;21.1;-9.0
84;193;19/09/2008;1300;20.7;-9.0
84;193;19/09/2008;1400;20.7;-9.0
84;193;19/09/2008;1500;21.5;-9.0
84;193;19/09/2008;1600;22.9;-9.0
84;193;19/09/2008;1700;22.8;-9.0
84;193;19/09/2008;1800;22.0;-9.0
84;193;19/09/2008;1900;20.8;-9.0
84;193;19/09/2008;2000;20.6;-9.0
84;193;19/09/2008;2100;20.1;-9.0
84;193;19/09/2008;2200;19.8;-9.0
84;193;19/09/2008;2300;19.7;-9.0
84;193;19/09/2008;2400;19.6;-9.0
84;193;20/09/2008;100;19.4;-9.0
84;193;20/09/2008;200;19.3;-9.0
84;193;20/09/2008;300;19.0;-9.0
84;193;20/09/2008;400;19.0;-9.0
84;193;20/09/2008;500;18.7;-9.0
84;193;20/09/2008;600;18.1;-9.0
84;193;20/09/2008;700;18.9;-9.0
84;193;20/09/2008;800;21.4;-9.0
84;193;20/09/2008;900;22.8;-9.0
84;193;20/09/2008;1000;22.8;-9.0
84;193;20/09/2008;1100;23.0;-9.0
84;193;20/09/2008;1200;24.2;-9.0
84;193;20/09/2008;1300;25.1;-9.0
84;193;20/09/2008;1400;24.5;-9.0
84;193;20/09/2008;1500;24.2;-9.0
84;193;20/09/2008;1600;24.7;-9.0
84;193;20/09/2008;1700;23.9;-9.0
84;193;20/09/2008;1800;22.1;-9.0
84;193;20/09/2008;1900;20.5;-9.0
84;193;20/09/2008;2000;19.9;-9.0
84;193;20/09/2008;2100;20.5;-9.0
84;193;20/09/2008;2200;20.5;-9.0
84;193;20/09/2008;2300;19.9;-9.0
84;193;20/09/2008;2400;18.7;-9.0
84;193;21/09/2008;100;18.9;-9.0
84;193;21/09/2008;200;18.9;-9.0
84;193;21/09/2008;300;18.2;-9.0
84;193;21/09/2008;400;18.1;-9.0
84;193;21/09/2008;500;17.9;-9.0
84;193;21/09/2008;600;18.4;-9.0
84;193;21/09/2008;700;19.2;-9.0
84;193;21/09/2008;800;21.6;-9.0
84;193;21/09/2008;900;22.6;-9.0
84;193;21/09/2008;1000;23.6;-9.0
84;193;21/09/2008;1100;24.2;-9.0
84;193;21/09/2008;1200;24.2;-9.0
84;193;21/09/2008;1300;23.0;-9.0
84;193;21/09/2008;1400;20.3;-9.0
84;193;21/09/2008;1500;19.3;-9.0
84;193;21/09/2008;1600;19.2;-9.0
84;193;21/09/2008;1700;19.5;-9.0
84;193;21/09/2008;1800;19.6;-9.0
84;193;21/09/2008;1900;19.5;-9.0
84;193;21/09/2008;2000;19.6;-9.0
84;193;21/09/2008;2100;19.4;-9.0
84;193;21/09/2008;2200;19.2;-9.0
84;193;21/09/2008;2300;19.3;-9.0
84;193;21/09/2008;2400;19.4;-9.0
